flight,attacked,attack_type,attack_start_time,attack_params,consistency_mode,reason
120,True,takeover,42.99174136561479,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [-0.9978049297360474, 0.06622176526219747], 'alpha': np.float64(0.5), 'alpha_clipped': False}",pos_vel,
121,False,none,,{},,not_selected
122,True,takeover,113.77772851946766,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [0.861760676047244, 0.5073150275899551], 'alpha': np.float64(0.5), 'alpha_clipped': False}",pos_vel_acc,
124,True,takeover,137.64832368815064,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.9592301848317271, 0.28262599404104854], 'tau_takeover': np.float64(0.5)}",pos_vel,
125,True,takeover,49.469181985713156,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.9998120291143261, -0.019388306741282783], 'tau_takeover': np.float64(2.0)}",pos_vel_acc,
126,True,takeover,134.18768756815862,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('fixed_east'), 'direction_vector': [1.0, 0.0], 'tau_takeover': np.float64(0.5)}",pos_vel,
127,True,takeover,84.34909393574614,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.9940581817371008, -0.10885004052148538], 'alpha': np.float64(0.3), 'alpha_clipped': False}",pos_vel_acc,
128,False,none,,{},,not_selected
129,False,none,,{},,not_selected
130,True,takeover,99.49383664223467,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [0.999722977624409, -0.02353652501507712], 'tau_takeover': np.float64(0.5)}",pos_vel_acc,
135,False,none,,{},,not_selected
137,False,none,,{},,not_selected
138,False,none,,{},,not_selected
139,True,takeover,48.121713899351256,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.9975744009215829, -0.06960829423240328], 'tau_takeover': np.float64(1.0)}",pos_vel_acc,
140,False,none,,{},,not_selected
141,False,none,,{},,not_selected
143,False,none,,{},,not_selected
144,False,none,,{},,not_selected
146,False,none,,{},,not_selected
147,False,none,,{},,not_selected
148,True,takeover,277.1859243465006,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('fixed_north'), 'direction_vector': [0.0, 1.0], 'alpha': np.float64(0.5), 'alpha_clipped': False}",pos_vel_acc,
152,True,takeover,87.75226215238541,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [-0.4562267195528844, 0.8898635740190818], 'alpha': np.float64(0.3), 'alpha_clipped': False}",pos_vel_acc,
155,False,none,,{},,not_selected
156,False,none,,{},,not_selected
157,False,none,,{},,not_selected
158,False,none,,{},,not_selected
159,False,none,,{},,not_selected
160,True,takeover,82.80772900576784,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('fixed_north'), 'direction_vector': [0.0, 1.0], 'alpha': np.float64(0.8), 'alpha_clipped': False}",pos_vel,
163,False,none,,{},,not_selected
164,False,none,,{},,not_selected
167,False,none,,{},,not_selected
168,True,takeover,41.395072437925556,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.9574616178660051, -0.2885606527463716], 'tau_takeover': np.float64(0.5)}",pos_vel_acc,
171,True,takeover,115.41600272011817,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('fixed_north'), 'direction_vector': [0.0, 1.0], 'tau_takeover': np.float64(0.5)}",pos_vel,
172,False,none,,{},,not_selected
174,True,takeover,156.73820153082906,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('fixed_east'), 'direction_vector': [1.0, 0.0], 'tau_takeover': np.float64(2.0)}",pos_vel,
175,True,takeover,159.11914484975333,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('along_track_xy'), 'direction_vector': [-0.994578708092046, 0.1039865059032029], 'tau_takeover': np.float64(2.0)}",pos_vel_acc,
176,False,none,,{},,not_selected
177,False,none,,{},,not_selected
178,True,takeover,82.63235347317195,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('along_track_xy'), 'direction_vector': [0.007677303293161694, 0.9999705290728047], 'alpha': np.float64(0.5), 'alpha_clipped': False}",pos_vel_acc,
180,True,takeover,138.99780882855052,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.9996742738498853, -0.02552148511949531], 'tau_takeover': np.float64(2.0)}",pos_vel,
181,True,takeover,75.31790126304062,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [-0.9999546169496784, -0.009527016375662625], 'tau_takeover': np.float64(1.0)}",pos_vel,
182,False,none,,{},,not_selected
183,False,none,,{},,not_selected
185,False,none,,{},,not_selected
186,False,none,,{},,not_selected
187,False,none,,{},,not_selected
188,True,takeover,117.52939934081597,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.9834488270823484, -0.18118610462823376], 'alpha': np.float64(0.8), 'alpha_clipped': False}",pos_vel_acc,
189,True,takeover,85.56757402677648,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [-0.6383464802093021, 0.7697491612235736], 'alpha': np.float64(0.5), 'alpha_clipped': False}",pos_vel,
190,True,takeover,102.23338215827901,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('fixed_east'), 'direction_vector': [1.0, 0.0], 'alpha': np.float64(0.3), 'alpha_clipped': False}",pos_vel,
191,True,takeover,18.94093776216913,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.9376383881103281, 0.34761221661769304], 'tau_takeover': np.float64(0.5)}",pos_vel_acc,
195,False,none,,{},,not_selected
198,True,takeover,115.68024528476072,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.28023088679383756, -0.9599326278894469], 'alpha': np.float64(0.8), 'alpha_clipped': False}",pos_vel_acc,
199,True,takeover,214.0814639117201,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [0.8614248374577504, -0.507885075003084], 'tau_takeover': np.float64(0.5)}",pos_vel_acc,
200,True,takeover,52.41598596135305,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [0.9600571850361139, -0.2798038624832276], 'tau_takeover': np.float64(0.5)}",pos_vel,
201,False,none,,{},,not_selected
202,False,none,,{},,not_selected
203,False,none,,{},,not_selected
204,True,takeover,46.29258996191957,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('fixed_north'), 'direction_vector': [0.0, 1.0], 'alpha': np.float64(0.3), 'alpha_clipped': False}",pos_vel_acc,
205,True,takeover,23.351460936481825,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('fixed_east'), 'direction_vector': [1.0, 0.0], 'alpha': np.float64(0.5), 'alpha_clipped': False}",pos_vel_acc,
206,True,takeover,88.45427241833973,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('fixed_north'), 'direction_vector': [0.0, 1.0], 'alpha': np.float64(0.5), 'alpha_clipped': False}",pos_vel_acc,
207,False,none,,{},,not_selected
208,True,takeover,76.71476053882826,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.9482678462654149, 0.3174714030257711], 'tau_takeover': np.float64(0.5)}",pos_vel_acc,
209,False,none,,{},,not_selected
210,True,takeover,26.335959335725505,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('along_track_xy'), 'direction_vector': [0.07541989867981923, 0.9971518635008039], 'alpha': np.float64(0.8), 'alpha_clipped': False}",pos_vel_acc,
211,False,none,,{},,not_selected
213,True,takeover,34.837358114059256,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('fixed_north'), 'direction_vector': [0.0, 1.0], 'tau_takeover': np.float64(0.5)}",pos_vel_acc,
215,True,takeover,47.092343857964856,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.5917329532490729, 0.8061340533925673], 'alpha': np.float64(0.3), 'alpha_clipped': False}",pos_vel_acc,
216,True,takeover,13.653998151646869,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [-0.41658353964540307, -0.9090974394950779], 'tau_takeover': np.float64(0.5)}",pos_vel_acc,
217,True,takeover,41.30941284113196,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('fixed_east'), 'direction_vector': [1.0, 0.0], 'tau_takeover': np.float64(1.0)}",pos_vel,
218,False,none,,{},,not_selected
219,True,takeover,54.473637234854735,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [-0.9087465001015819, -0.4173485336659585], 'tau_takeover': np.float64(0.5)}",pos_vel,
222,False,none,,{},,not_selected
223,False,none,,{},,not_selected
225,True,takeover,48.600039594474396,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('fixed_north'), 'direction_vector': [0.0, 1.0], 'alpha': np.float64(0.8), 'alpha_clipped': False}",pos_vel,
226,False,none,,{},,not_selected
227,True,takeover,84.11418475665081,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('fixed_east'), 'direction_vector': [1.0, 0.0], 'tau_takeover': np.float64(1.0)}",pos_vel,
229,False,none,,{},,not_selected
230,True,takeover,11.567124404051143,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [0.44386496805487335, -0.8960936837929651], 'alpha': np.float64(0.8), 'alpha_clipped': False}",pos_vel_acc,
231,False,none,,{},,not_selected
232,False,none,,{},,not_selected
234,False,none,,{},,not_selected
235,False,none,,{},,not_selected
236,True,takeover,49.70073848791794,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('fixed_east'), 'direction_vector': [1.0, 0.0], 'tau_takeover': np.float64(0.5)}",pos_vel,
237,False,none,,{},,not_selected
240,True,takeover,178.31198230826251,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('along_track_xy'), 'direction_vector': [-0.014592713404830605, 0.9998935206888204], 'alpha': np.float64(0.8), 'alpha_clipped': False}",pos_vel,
241,True,takeover,27.876133408495413,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('along_track_xy'), 'direction_vector': [-0.4990907009760271, 0.8665497517161135], 'tau_takeover': np.float64(0.5)}",pos_vel,
242,False,none,,{},,not_selected
247,True,takeover,47.30380758490472,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('along_track_xy'), 'direction_vector': [-0.04701097179284798, 0.998894373060081], 'tau_takeover': np.float64(1.0)}",pos_vel,
248,False,none,,{},,not_selected
249,True,takeover,94.52180766477414,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [0.8364749539207892, -0.5480051564202781], 'tau_takeover': np.float64(0.5)}",pos_vel,
252,False,none,,{},,not_selected
253,True,takeover,104.25891713212388,"{'offset_profile': 'step', 'M': np.float64(30.0), 'direction_mode': np.str_('fixed_north'), 'direction_vector': [0.0, 1.0], 'alpha': np.float64(0.8), 'alpha_clipped': False}",pos_vel,
257,True,takeover,72.74798051362872,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [0.19569061744223226, -0.9806656832198615], 'alpha': np.float64(0.5), 'alpha_clipped': False}",pos_vel_acc,
260,False,none,,{},,not_selected
262,False,none,,{},,not_selected
263,False,none,,{},,not_selected
267,False,none,,{},,not_selected
268,False,none,,{},,not_selected
269,False,none,,{},,not_selected
271,True,takeover,75.91671045602249,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('random_xy'), 'direction_vector': [0.9734197031378748, -0.22902856053988477], 'tau_takeover': np.float64(1.0)}",pos_vel,
272,True,takeover,405.99182615646197,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('fixed_north'), 'direction_vector': [0.0, 1.0], 'alpha': np.float64(0.3), 'alpha_clipped': False}",pos_vel,
275,False,none,,{},,not_selected
277,True,takeover,89.8401510438742,"{'offset_profile': 'step', 'M': np.float64(5.0), 'direction_mode': np.str_('along_track_xy'), 'direction_vector': [-0.7125840757092182, 0.7015867266743573], 'alpha': np.float64(0.3), 'alpha_clipped': False}",pos_vel_acc,
278,True,takeover,175.69638249113697,"{'offset_profile': 'step', 'M': np.float64(15.0), 'direction_mode': np.str_('cross_track_xy'), 'direction_vector': [-0.6934813947224844, -0.7204745347156677], 'tau_takeover': np.float64(0.5)}",pos_vel,
